party_id,party_name,party_description
PP2791,English Futures Party,"Working Together, Living Together, For England"
PP2897,Solidarity - Scotland's Socialist Movement,
PP2897,Solidarity - Scotland's Socialist Movement,Tommy Sheridan - Solidarity - Hope Over Fear
PP2897,Solidarity - Scotland's Socialist Movement,Tommy Sheridan - IndyRef2
PP2897,Solidarity - Scotland's Socialist Movement,Hope Over Fear
PP3903,Europeans Party,
PP6616,People First - Gwerin Gyntaf,
PP6616,People First - Gwerin Gyntaf,People First - Putting Llanelli First | Gwerin Gyntaf - Rhoi Llanelli yn Gyntaf
PP6616,People First - Gwerin Gyntaf,People First Candidate | Ymgeisydd Gwerin Gyntaf
PP6616,People First - Gwerin Gyntaf,People First - Truly Independent | Gwerin Gyntaf – Gwirioneddol Annibynnol
PP6616,People First - Gwerin Gyntaf,People First - Putting Wales First | Gwerin Gyntaf - Rhoi Cymru'n Gyntaf
PP6616,People First - Gwerin Gyntaf,People First - Working For Carmarthenshire | Gwerin Gyntaf - Gweitho Dros Sir Gâr
PP6616,People First - Gwerin Gyntaf,People First - Fighting for Wales | Gwerin Gyntaf - Ymladd Dros Gymru
PP6616,People First - Gwerin Gyntaf,People First - Working For The Community | Gwerin Gyntaf - Gweithio Dros y Gymuned
PP86,Reform 2000 Party,
PP245,The No Party,
PPm303,Willingdon Residents' Association,
PP632,Reform - The Liberal and Progressive Movement,
PP810,Common Good and Justice for All,
PP810,Common Good and Justice for All,Working for common good of all
PP810,Common Good and Justice for All,"Social Justice, Solidarity, Pro-Life, Green"
PP896,South Woodham Ferrers Independents,
PP896,South Woodham Ferrers Independents,South Woodham Ferrers Independents
PP904,Ban Bankers Bonuses,
PP904,Ban Bankers Bonuses,Protect our communities
PP904,Ban Bankers Bonuses,Protect public money
PP904,Ban Bankers Bonuses,Change banking practices
PPm1698,Independents for Frome,
PP1701,The Moderate Group,
PP1701,The Moderate Group,Stratford First
PP1701,The Moderate Group,A Moderate Group Independent
PP1701,The Moderate Group,The Moderate Independent Group
PP1701,The Moderate Group,Candidate for the Moderate Group
PP1701,The Moderate Group,Moderate
PP1701,The Moderate Group,The Moderate Candidate
PP1701,The Moderate Group,The Moderate Party
PP1701,The Moderate Group,A Moderate Group Associate
PP1701,The Moderate Group,An Associate of the Moderate Network
PP1701,The Moderate Group,Moderate Group
PP1701,The Moderate Group,Moderates
PP1713,National Flood Prevention Party,
PP1713,National Flood Prevention Party,Common sense flood defence
PP1713,National Flood Prevention Party,National Flood Prevention Party
PP1713,National Flood Prevention Party,Common sense coastal defence
PP1713,National Flood Prevention Party,Putting people and property first
PP1713,National Flood Prevention Party,Fair treatment for flood victims
PP1713,National Flood Prevention Party,Seeking fair and affordable insurance
PP1713,National Flood Prevention Party,Exposing flooding myths
PP1713,National Flood Prevention Party,Reducing the probability of flooding
PP1713,National Flood Prevention Party,Supporting flood defence investment
PP1713,National Flood Prevention Party,Putting flood defence first
PP1713,National Flood Prevention Party,Exposing authorities shirking their responsibilities
PP6655,Psychedelic Future Party,
PP6655,Psychedelic Future Party,Psychedelic Future UK
PP6655,Psychedelic Future Party,Psychedelic Future Party: Change Your Mind
PP6655,Psychedelic Future Party,Psychedelic Future: Better Than This
PP6655,Psychedelic Future Party,Psychedelic Future: Future Psyche
PP6655,Psychedelic Future Party,Psychedelic Future Party: Kamaclipse!
PP6655,Psychedelic Future Party,Psychedelic Future
PP6655,Psychedelic Future Party,Psychedelic Future Party: Psychedelic Economy
PP6655,Psychedelic Future Party,Psychedelic Future: Future Party
PP6655,Psychedelic Future Party,Psychedelic Future: Tomorrow's Tomorrow Today!
PP6655,Psychedelic Future Party,Psychedelic Future Party: Better
PP6655,Psychedelic Future Party,Psychedelic Future World
PP693,English People's Party,
PP693,English People's Party,Standing up for the English people
PP693,English People's Party,English People's Party: Fairness for England
PP693,English People's Party,"English People's Party: ""Quit the EU"""
PP693,English People's Party,"English People's Party: ""Speaks for England"""
PP693,English People's Party,"English People's Party: patriotic, democratic, honest"
PP693,English People's Party,Patriots before bankers: English before others
PP693,English People's Party,Vote out the failed British elites!
PP693,English People's Party,Vote to put England before party!
PP693,English People's Party,"Vote for English culture, people, interests"
PP857,Blue Environment Party,
PP1705,Irish Republican Socialist Party,
PP1705,Irish Republican Socialist Party,For National Liberation & Socialism
PP1705,Irish Republican Socialist Party,For a Workers Republic
PP1705,Irish Republican Socialist Party,For a Socialist Republic
PP1705,Irish Republican Socialist Party,From Connolly to Costello
PP1705,Irish Republican Socialist Party,For a 32 County Socialist Republic
PP1705,Irish Republican Socialist Party,I.R.S.P.
PPm2126,British Unicorn Party,
PP2380,The Whig Party,
PP2380,The Whig Party,The modern successors to the Whigs
PP2380,The Whig Party,The buff and blues
PP2380,The Whig Party,Whig Party Candidate
PP2652,The Radical Party,
PP2652,The Radical Party,"Democratic Reform, Social Justice and Prosperity"
PP2854,Unity Scotland - The Unity Party,
PP2854,Unity Scotland - The Unity Party,Unity in Scotland
PP2854,Unity Scotland - The Unity Party,Strength in Unity
PP2854,Unity Scotland - The Unity Party,Stronger for Scotland
PP2854,Unity Scotland - The Unity Party,Equality for Scotland
PP2854,Unity Scotland - The Unity Party,Scotland's Voice in the UK
PP2854,Unity Scotland - The Unity Party,Unity for Great Britain
PP2854,Unity Scotland - The Unity Party,Unity for Scotland
PP2854,Unity Scotland - The Unity Party,The New Voice In Scotland
PP2854,Unity Scotland - The Unity Party,The New Voice For Scotland
PP2854,Unity Scotland - The Unity Party,A Fresh Approach For Scotland
PPm3977,Shiromani Akali Dal Amritsar UK,
PP4007,Rayleigh Independents,
PP4007,Rayleigh Independents,"Putting Rayleigh, first"
PP4007,Rayleigh Independents,Independents representing Rayleigh
PP4007,Rayleigh Independents,The right choice for Rayleigh
PP199,Henley Residents Group,
PP839,Christian Movement for Great Britain,
PP839,Christian Movement for Great Britain,Promoting Christian Values in Government
PP839,Christian Movement for Great Britain,Promoting Christian Family Values
PP839,Christian Movement for Great Britain,Promoting Christian Values in Society
PP1725,Henley Together,
PP1725,Henley Together,Campaigning for a better Henley
PP1725,Henley Together,Supporting the interests of Henley residents
PP1732,People First - Gwerin Gyntaf,
PP1732,People First - Gwerin Gyntaf,People First - Putting Llanelli First | Gwerin Gyntaf - Rhoi Llanelli yn Gyntaf
PP1732,People First - Gwerin Gyntaf,"People First - Open, Transparent, Democratic | Gwerin Gyntaf - Agored, Tryloyw, Democrataidd"
PP1732,People First - Gwerin Gyntaf,People First Candidate | Ymgeisydd Gwerin Gyntaf
PP1732,People First - Gwerin Gyntaf,People First - Against the Cuts | Gwerin Gyntaf - Yn Erbyn y Toriadau
PP1732,People First - Gwerin Gyntaf,People First - Truly Independent | Gwerin Gyntaf - Wirioneddol Annibynnol
PP1732,People First - Gwerin Gyntaf,People First - Standing up for Llanelli | Gwerin Gyntaf - Sefyll Dros Llanelli
PP1732,People First - Gwerin Gyntaf,People First - Working for the Community | Gwerin Gyntaf - Gweithio dros y Gymuned
PP1732,People First - Gwerin Gyntaf,People First - Fighting for the Community | Gwerin Gyntaf – Ymladd dros y Gymuned
PP1732,People First - Gwerin Gyntaf,"People First - Open, Honest and Caring | Gwerin Gyntaf – Agored, Gonest a Gofalgar"
PP1732,People First - Gwerin Gyntaf,People First - Putting Wales First | Gwerin Gyntaf - Rhoi Cymru'n Gyntaf
PP1732,People First - Gwerin Gyntaf,People First - Working for Carmarthenshire | Gwerin Gyntaf - Gweithio Dros Sir Gâr
PP1732,People First - Gwerin Gyntaf,People First - Fighting for Wales | Gwerin Gyntaf - Ymladd Dros Gymru
PP1768,Freedom Democrats,
PP1768,Freedom Democrats,“The Silent Majority”
PP1768,Freedom Democrats,Standing up for the Silent Majority
PP1768,Freedom Democrats,We are The Silent Majority
PP1768,Freedom Democrats,Freedom from political correctness
PP1768,Freedom Democrats,Freedom from the European Union
PP1768,Freedom Democrats,The voice of the Silent Majority
PP1857,Llandaff North Independents,
PP1890,Communities Against the Cuts,
PP1890,Communities Against the Cuts,Kings Norton
PP1890,Communities Against the Cuts,Bourneville
PP1890,Communities Against the Cuts,Stop the Cuts Defend Public Services
PP1890,Communities Against the Cuts,Northfield
PP1890,Communities Against the Cuts,Keep NHS Public
PP1890,Communities Against the Cuts,Defend Social Care Education and Health
PP1890,Communities Against the Cuts,Welfare Not Warfare
PP1890,Communities Against the Cuts,Tax the Bankers Defend Ordinary People
PP1890,Communities Against the Cuts,No to Privatisation of Services
PP1890,Communities Against the Cuts,Defend Social Care For Elderly
PP1890,Communities Against the Cuts,Protect Families Jobs Services and Benefits
PP1890,Communities Against the Cuts,Fight For a Fairer Society
PP1934,People's Democratic Party,
PP1934,People's Democratic Party,Trust the People
PP1934,People's Democratic Party,The New Party For New Politics
PP1953,UK in Europe Party (UK EPP),
PP1953,UK in Europe Party (UK EPP),Common Sense: Britain in Europe
PP1953,UK in Europe Party (UK EPP),Supporting Britain in Europe's largest Party
PP1953,UK in Europe Party (UK EPP),UK EPP: Britain's bridge to Europe
PP1953,UK in Europe Party (UK EPP),Better Together: Britain in Europe
PP1953,UK in Europe Party (UK EPP),Northern Ireland European People's Party
PP1953,UK in Europe Party (UK EPP),We Believe in People
PPm1991,Pettits Residents Association,
PP112,The People's Representative,
PP251,Halstead Residents' Association,
PP713,Public Services Coalition,
PP744,No2EU:Yes to Democracy,
PP744,No2EU:Yes to Democracy,NO2EU - Yes To Democracy
PP744,No2EU:Yes to Democracy,NO2EU - Yes We Can
PP744,No2EU:Yes to Democracy,NO TO SOCIAL DUMPING
PP814,Representative Democracy Party,
PP864,Independent People Together,
PP864,Independent People Together,IPT
PPm1712,Northchurch Residents Association,
PP1717,Voice 4 Torbay,
PP1717,Voice 4 Torbay,Voice 4 Torbay
PP1717,Voice 4 Torbay,Voice For Torbay
PP2138,The Inspire Party,
PP2138,The Inspire Party,To inspire Britain
PP2138,The Inspire Party,Inspire leading the way
PP2138,The Inspire Party,Inspire: Leading on
PP2138,The Inspire Party,Inspiring the future
PP2138,The Inspire Party,A party to rebuild Great Britain
PP2138,The Inspire Party,Building Britain's future
PP2138,The Inspire Party,Be inspired
PP2138,The Inspire Party,Inspiring Britain
PP2138,The Inspire Party,Inspiring Britain's future
PP2138,The Inspire Party,Inspired for the future
PP2138,The Inspire Party,Britain Inspired
PP2138,The Inspire Party,Rebuilding Britain's future
PP2152,Interactive Democracy,
PP2152,Interactive Democracy,Interactive Social International
PP2152,Interactive Democracy,Ongoing Interactive Open Real Time Democracy
PP2152,Interactive Democracy,People's direct involvement in decision-making processes
PP2152,Interactive Democracy,Interactive Democracy
PP2152,Interactive Democracy,Open System Government
PP2152,Interactive Democracy,open agora
PP2152,Interactive Democracy,Open System
PP2164,NO2EU,
PP2164,NO2EU,Yes to Workers' Rights | ie i Hawliau'r Gweithwyr
PP2234,Stand,
PP2234,Stand,For Goodness' Sake
PP2448,Scottish Jacobite Party,
PP2448,Scottish Jacobite Party,Campaigning for informed electorate on independence
PP2880,United Kingdom Democratic and Demographic Party,
PP2880,United Kingdom Democratic and Demographic Party,Giving People The Vote
PP4038,Link Party,
PP4038,Link Party,Yellow Sun & Green Grass
PP4141,Common Sense Party NI,
PP4141,Common Sense Party NI,Common Sense Politics For All
PP4141,Common Sense Party NI,Common Sense Politics
PP4141,Common Sense Party NI,Common Sense Policies
PP4141,Common Sense Party NI,Common Sense Makes Sense
PP4141,Common Sense Party NI,Common Sense Policies Common Sense Party
PP4141,Common Sense Party NI,Common Sense Policies Common Sense Politics
PP4146,Democracy For All (DFA),
PP4153,The Economic Democracy Party,
